Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,IBB,HBP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,maxEV,HardHit%,CStr%,CSW%,xBA,xSLG,xwOBA,NameASCII,PlayerId,MLBAMID
2017,"Leury García","CHW",87,326,9,41,33,8,0.0398773,0.211656441,0.153333333,0.321428571,0.27,0.315789473,0.423333333,0.31706646444627745,,98.26638733619902,-0.6076563028618693,0,8,2.29090909,0.20614035,0.552631578,0.24122807,0.036363636,0.163636363,0.063492063,0.3519,0.7486,0.5437,0.6535,0.8557,0.7881,0.4833,0.6626,0.1152,0.3898,0.3602,0.25,0.2373,0.4958,0.2669,85.17753648127753,4.023251168003166,0.0297,106.729,0.2839,0.1368,0.252,,,,"Leury Garcia",5913,544725
2019,"Joey Votto","CIN",142,608,15,79,47,5,0.125,0.202302631,0.150476191,0.312820512,0.26095238,0.356907894,0.411428571,0.3315329276295778,,98.26556252201419,-3.8638495632912964,2,4,0.980392156,0.251851851,0.37037037,0.377777777,0.02614379,0.098039215,0.053333333,0.2105,0.6811,0.4146,0.6928,0.8774,0.8243,0.4337,0.5905,0.0728,0.3605,0.3802,0.2593,0.1012,0.484,0.4148,88.88278283227848,15.20506329113924,0.0642,109.5,0.3728,0.1774,0.2502,,,,"Joey Votto",4314,458015
2019,"Brandon Belt","SFG",156,616,17,76,57,4,0.134740259,0.206168831,0.169201521,0.274611398,0.233840304,0.339285714,0.403041825,0.3191120758725613,,98.25139019982933,-1.641371934209019,3,3,0.58031088,0.229797979,0.282828282,0.487373737,0.077720207,0.088082901,0,0.2679,0.7505,0.4602,0.6667,0.8684,0.7978,0.3986,0.5828,0.0931,0.4144,0.3275,0.2581,0.1365,0.4541,0.4094,87.33509903724747,22.356060606060606,0.0794,106.6,0.3573,0.1337,0.2267,,,,"Brandon Belt",10264,474832
2021,"Chad Pinder","OAK",75,233,6,30,27,1,0.068669527,0.26609442,0.168224299,0.31292517,0.242990654,0.300429184,0.411214953,0.3067700949861256,,98.24123987830214,-0.5608584557194263,0,2,1.574468085,0.209150326,0.48366013,0.307189542,0.085106382,0.127659574,0.067567567,0.2961,0.7399,0.4901,0.6291,0.8089,0.7477,0.4371,0.5923,0.1236,0.3725,0.4183,0.2092,0.1176,0.5033,0.3791,92.64509931576798,7.387189478656046,0.1634,112.245,0.5425,0.1424,0.266,,,,"Chad Pinder",15191,640461
2020,"Max Muncy","LAD",58,248,12,36,27,1,0.157258064,0.241935483,0.197044335,0.203007518,0.192118226,0.330645161,0.389162561,0.3161370604018855,,98.16278384752262,-0.4031449556350708,2,4,1.049180327,0.137931034,0.44137931,0.420689655,0.032786885,0.196721311,0.09375,0.1832,0.625,0.3664,0.5424,0.8281,0.7444,0.4145,0.5444,0.0936,0.4552,0.3241,0.2207,0.1034,0.4828,0.4138,88.48137796336206,14.174621161099138,0.1241,109.814,0.4,0.2045,0.2982,,,,"Max Muncy",13301,571970
2017,"Kendrys Morales","TOR",150,608,28,67,85,0,0.070723684,0.217105263,0.195691203,0.2775,0.249551166,0.307565789,0.445242369,0.31957186694585843,,98.14016397697729,-9.434370913542807,2,5,1.457746478,0.184579439,0.483644859,0.3317757,0.056338028,0.197183098,0.019323671,0.3566,0.7014,0.4957,0.6169,0.8152,0.7301,0.4035,0.5954,0.1338,0.4182,0.3201,0.2617,0.1519,0.4696,0.3785,91.20687388921802,9.571516425688685,0.0911,112.958,0.4579,0.1402,0.274,,,,"Kendrys Morales",8610,434778
2020,"Nick Castellanos","CIN",60,242,14,37,34,0,0.078512396,0.285123966,0.26146789,0.257352941,0.224770642,0.297520661,0.486238532,0.32925710539600167,,98.13650807895881,-1.2088801497593522,1,4,0.881355932,0.26,0.346666666,0.393333333,0.016949152,0.237288135,0.038461538,0.3816,0.7486,0.5176,0.4914,0.8396,0.678,0.3706,0.6157,0.1667,0.32,0.4667,0.2133,0.1,0.5333,0.3667,90.97449795511746,16.528321951027685,0.16,108.524,0.46,0.1284,0.295,,,,"Nick Castellanos",11737,592206
2016,"Tim Beckham","TBR",64,215,5,25,16,2,0.065116279,0.311627906,0.186868687,0.349206349,0.247474747,0.300469483,0.434343434,0.3142343947025532,,98.09079754703043,-0.9039728753268719,0,1,1.276595744,0.176923076,0.461538461,0.361538461,0.127659574,0.106382978,0.133333333,0.3355,0.6842,0.4912,0.4873,0.7423,0.6459,0.4465,0.6372,0.1739,0.4135,0.3534,0.2331,0.203,0.4361,0.3609,89.58922776442307,11.348230919471154,0.0526,110.918,0.4511,0.1539,0.3278,,,,"Tim Beckham",7949,542921
2018,"Adam Jones","BAL",145,613,15,54,63,7,0.039151712,0.151712887,0.137931035,0.310924369,0.281034482,0.313213703,0.418965517,0.3153006039024179,,98.08602653326358,-0.8518503163941205,1,5,1.174157303,0.205338809,0.42915811,0.36550308,0.13483146,0.084269662,0.057416267,0.4193,0.735,0.548,0.6413,0.8906,0.7776,0.4077,0.6591,0.1218,0.3992,0.336,0.2648,0.1935,0.4929,0.3136,88.31363797778926,13.233002151268115,0.0489,108.067,0.3279,0.1324,0.2543,,,,"Adam Jones",6368,430945
2021,"Brendan Rodgers","COL",102,415,15,49,51,0,0.045783132,0.202409638,0.186046511,0.327586206,0.284237726,0.327710843,0.470284237,0.34092878189431614,,98.06824969078627,-0.3319844293873757,0,7,1.741573033,0.2,0.508196721,0.291803278,0.056179775,0.168539325,0.058064516,0.3595,0.7555,0.5254,0.6994,0.8664,0.8,0.419,0.6096,0.1051,0.3607,0.3508,0.2885,0.1738,0.4459,0.3803,88.83465475453795,6.331914014155322,0.0623,111.843,0.4033,0.1408,0.2459,,,,"Brendan Rodgers",17907,663898
2021,"Ryan Zimmerman","WSN",110,273,14,27,46,0,0.058608058,0.282051282,0.227450981,0.289156626,0.243137254,0.285714285,0.470588235,0.3192487671261742,,98.05919354730474,-1.76428097859025,0,0,1.516666666,0.161111111,0.505555555,0.333333333,0.1,0.233333333,0.065934065,0.3489,0.6173,0.4575,0.5991,0.8566,0.7397,0.4047,0.6154,0.1191,0.3944,0.4278,0.1778,0.1833,0.4278,0.3889,91.33833550347222,7.409944661458334,0.1056,111.476,0.4778,0.1889,0.308,,,,"Ryan Zimmerman",4220,475582
2018,"Max Kepler","MIN",156,611,20,80,58,4,0.116202945,0.157119476,0.184210526,0.236276849,0.22368421,0.319148936,0.407894736,0.31641317040266465,,98.01711082695614,0.8267352324910462,2,5,0.81773399,0.159453302,0.378132118,0.462414578,0.108374384,0.098522167,0.042168674,0.2489,0.6525,0.4262,0.6616,0.9169,0.8333,0.4394,0.581,0.071,0.4305,0.3235,0.246,0.1936,0.4351,0.3713,89.5435203269676,16.305717185691552,0.0592,112.731,0.3736,0.1744,0.2454,,,,"Max Kepler",12144,596146
2021,"Trevor Story","COL",142,595,24,88,75,20,0.08907563,0.233613445,0.220532319,0.29347826,0.25095057,0.329411764,0.471482889,0.34078599922170527,,97.97545360013324,6.435712065314874,2,11,0.838150289,0.18877551,0.369897959,0.44132653,0.092485549,0.138728323,0.075862068,0.3347,0.7616,0.5077,0.5669,0.861,0.7457,0.4052,0.6269,0.1291,0.3724,0.3546,0.273,0.1429,0.4745,0.3827,90.5844427614796,17.450943927375636,0.0995,110.952,0.426,0.1261,0.2552,,,,"Trevor Story",12564,596115
2019,"Asdrúbal Cabrera","- - -",131,514,18,69,91,4,0.110894941,0.200389105,0.181208054,0.294294294,0.259507829,0.342412451,0.440715883,0.3312359666451812,,97.96280670590849,-4.183236115146428,2,3,1.015151515,0.237822349,0.383954154,0.378223495,0.045454545,0.136363636,0.037313432,0.2879,0.6715,0.4533,0.7047,0.8727,0.812,0.4313,0.5798,0.0852,0.5014,0.2764,0.2222,0.1225,0.4501,0.4274,89.10716444305157,14.401146131805158,0.057,108.4,0.3533,0.1685,0.2537,,,,"Asdrubal Cabrera",4962,452678
2021,"Abraham Almonte","ATL",64,175,5,20,19,1,0.148571428,0.217142857,0.182432432,0.254716981,0.216216216,0.331428571,0.398648648,0.3205878176007952,,97.93735991280582,-1.3596463098656386,0,0,1.333333333,0.18018018,0.468468468,0.351351351,0.102564102,0.128205128,0.057692307,0.2742,0.6478,0.4299,0.6803,0.8592,0.7927,0.4168,0.6286,0.0891,0.4505,0.3063,0.2432,0.1081,0.5045,0.3874,89.25863813920455,10.455181329900569,0.0721,109.799,0.4144,0.1809,0.27,,,,"Abraham Almonte",5486,501659
2021,"Lorenzo Cain","MIL",78,286,8,40,36,13,0.09090909,0.167832167,0.143968872,0.287128712,0.256809338,0.328671328,0.40077821,0.3188097652021822,,97.92705274793738,4.011510092066601,0,2,1.550724637,0.161904761,0.509523809,0.328571428,0.086956521,0.115942028,0.093457943,0.2704,0.6707,0.4462,0.5814,0.9162,0.8024,0.4392,0.5979,0.0882,0.3571,0.3524,0.2905,0.1714,0.5333,0.2952,88.43588329844498,7.242775072891747,0.0429,110.425,0.3714,0.1728,0.261,,,,"Lorenzo Cain",9077,456715
2016,"Adam Jones","BAL",152,672,29,86,83,2,0.058035714,0.171130952,0.171243942,0.279503105,0.264943457,0.309985096,0.436187399,0.3185116260219226,,97.91873435313825,1.4454748593270779,2,5,1.058252427,0.16535433,0.429133858,0.405511811,0.082524271,0.140776699,0.073394495,0.4479,0.8275,0.6056,0.6115,0.8564,0.7505,0.4155,0.631,0.1507,0.4035,0.3606,0.2359,0.191,0.4834,0.3255,88.79620446606786,14.59459109125499,0.0702,110.521,0.3489,0.0792,0.2299,,,,"Adam Jones",6368,430945
2018,"Yonder Alonso","CLE",145,574,23,64,83,0,0.088850174,0.214285714,0.170542635,0.282666666,0.25,0.31707317,0.420542635,0.3190981983930445,,97.90369372135743,-0.9403748768381774,1,2,0.955974842,0.216624685,0.382871536,0.400503778,0.144654088,0.144654088,0.039473684,0.3295,0.7519,0.5036,0.5869,0.8856,0.7708,0.4123,0.5732,0.1154,0.4372,0.3442,0.2186,0.1985,0.4246,0.3769,87.84278350515464,15.737526175902062,0.093,112.333,0.3668,0.1209,0.2363,,,,"Yonder Alonso",2530,475174
2016,"Nick Markakis","ATL",158,684,13,67,89,0,0.103801169,0.147660818,0.128547579,0.299595141,0.268781302,0.346491228,0.397328881,0.3206534429832741,,97.85521069150718,-2.61662189476192,9,5,1.224719101,0.218934911,0.429980276,0.351084812,0.06741573,0.073033707,0.045871559,0.2424,0.6208,0.4093,0.8148,0.9154,0.8821,0.4409,0.5541,0.0476,0.3353,0.3728,0.2919,0.14,0.5306,0.3294,90.65289733033931,10.656886422467565,0.0434,114.325,0.428,0.2022,0.2498,,,,"Nick Markakis",5930,455976
2016,"Francisco Cervelli","PIT",101,393,1,42,33,6,0.142493638,0.183206106,0.058282209,0.329457364,0.26380368,0.37659033,0.322085889,0.31829889590034677,,97.83338376761812,-0.5134057495743036,1,6,2.322580645,0.198443579,0.560311284,0.241245136,0.016129032,0.016129032,0.048611111,0.1903,0.6178,0.3807,0.6369,0.8676,0.8036,0.4454,0.57,0.0745,0.4247,0.3398,0.2355,0.1853,0.5444,0.2703,86.50403225806451,6.2807257867628525,0.0154,107.825,0.305,0.1841,0.2586,,,,"Francisco Cervelli",5275,465041
2017,"C.J. Cron","LAA",100,373,16,39,56,3,0.058981233,0.257372654,0.188790561,0.295652173,0.24778761,0.30458221,0.436578171,0.31603341507461835,,97.82484645342817,-1.3537709792144597,0,7,0.727272727,0.227642276,0.325203252,0.447154471,0.145454545,0.145454545,0.025,0.3768,0.7016,0.5224,0.5959,0.8462,0.7466,0.4484,0.6434,0.1324,0.4715,0.3089,0.2195,0.2033,0.439,0.3577,88.71822020495951,18.034980310602226,0.1008,114.927,0.3831,0.1544,0.2868,,,,"C.J. Cron",12546,543068
2021,"Myles Straw","- - -",158,638,4,86,48,30,0.105015673,0.189655172,0.076241135,0.336343115,0.271276595,0.348508634,0.34751773,0.3108294543516318,,97.80316000698382,6.140628318302333,0,2,1.208053691,0.257336343,0.406320541,0.336343115,0.040268456,0.026845637,0.077777777,0.219,0.6267,0.4022,0.7906,0.9264,0.8857,0.4493,0.5831,0.046,0.2879,0.3705,0.3415,0.1094,0.6719,0.2188,87.08815756691344,11.920797222024488,0.0134,109.772,0.2589,0.2156,0.2616,,,,"Myles Straw",17620,664702
2021,"Alex Dickerson","SFG",111,312,13,37,38,1,0.073717948,0.243589743,0.187279152,0.273195876,0.233215547,0.304487179,0.420494699,0.3126297200224407,,97.75642252718089,-0.5361538694705814,1,6,0.860465116,0.22705314,0.357487922,0.415458937,0.104651162,0.15116279,0.054054054,0.3458,0.7273,0.5028,0.616,0.8533,0.7573,0.4117,0.5865,0.1221,0.4589,0.314,0.2271,0.2174,0.4638,0.3188,87.39077669902913,17.037086857175364,0.1014,112.772,0.3816,0.1391,0.2612,,,,"Alex Dickerson",12649,543105
2019,"Jay Bruce","- - -",98,333,26,43,59,1,0.057057057,0.246246246,0.306451613,0.2,0.216129032,0.261261261,0.522580645,0.3177677149529214,,97.75205769423687,-0.39586449693888426,0,1,0.528,0.173160173,0.285714285,0.541125541,0.064,0.208,0.075757575,0.3962,0.8101,0.5632,0.5483,0.8279,0.7106,0.4034,0.6276,0.1629,0.4416,0.2814,0.2771,0.1775,0.3896,0.4329,90.19593113687783,21.58371040723982,0.1255,109.2,0.4199,0.0928,0.2557,,,,"Jay Bruce",9892,457803
2017,"Miguel Rojas","MIA",90,306,1,37,26,2,0.088235294,0.104575163,0.084558824,0.323651452,0.290441176,0.360655737,0.375,0.318451110124588,,97.68264316157672,-0.14087545266374946,5,4,1.809523809,0.253164556,0.481012658,0.265822784,0.158730158,0.015873015,0.052631578,0.3409,0.6575,0.4844,0.7368,0.9521,0.8692,0.4532,0.6176,0.0633,0.284,0.3868,0.3292,0.2757,0.5226,0.2016,83.83940512447033,9.291780116194385,0,106.433,0.2263,0.1704,0.2337,,,,"Miguel Rojas",7802,500743
2021,"Jace Peterson","MIL",94,302,6,36,31,10,0.125827814,0.225165562,0.119691119,0.310160427,0.247104247,0.347682119,0.366795366,0.3183868351756342,,97.65218569043103,4.282917801989242,0,3,1.161764705,0.234375,0.411458333,0.354166666,0.044117647,0.088235294,0.050632911,0.2386,0.6028,0.4,0.5174,0.8671,0.751,0.4432,0.5662,0.0996,0.3041,0.4381,0.2577,0.134,0.6186,0.2474,87.73508057918848,12.026230417621074,0.0518,110.806,0.3472,0.2062,0.3058,,,,"Jace Peterson",12325,607054
2018,"Carlos González","COL",132,504,16,71,64,5,0.073412698,0.224206349,0.190064795,0.332344213,0.276457883,0.329365079,0.466522678,0.3380758035182953,,97.64575738402739,3.61748265940696,4,1,1.333333333,0.162393162,0.478632478,0.358974358,0.119047619,0.126984126,0.083333333,0.3529,0.7397,0.5019,0.6015,0.8175,0.7241,0.3851,0.6052,0.1385,0.3399,0.3938,0.2663,0.2125,0.4363,0.3513,89.68205239494301,9.02512839988426,0.0595,118.268,0.3909,0.1151,0.2536,,,,"Carlos Gonzalez",7287,471865
2018,"Brad Miller","- - -",75,254,7,21,29,0,0.086614173,0.322834645,0.165217392,0.349650349,0.247826086,0.311023622,0.413043478,0.3116621165407505,,97.61394109605355,-1.1371294148266315,1,0,0.983333333,0.201342281,0.395973154,0.402684563,0.066666666,0.116666666,0.050847457,0.3257,0.7178,0.4882,0.5376,0.7793,0.6849,0.4144,0.5866,0.1538,0.34,0.42,0.24,0.1867,0.3933,0.42,91.07432597392314,11.169094498093063,0.0933,111.989,0.4867,0.1508,0.3046,,,,"Brad Miller",12775,543543
2016,"Tim Anderson","CHW",99,431,9,57,30,10,0.030162412,0.271461716,0.148780488,0.375438596,0.282926829,0.305882352,0.431707317,0.31522210289450253,,97.55193812928265,0.27185983397066593,0,1,2.178082191,0.208191126,0.542662116,0.249146757,0.109589041,0.123287671,0.075471698,0.3639,0.6814,0.5035,0.5538,0.8113,0.707,0.4394,0.6752,0.1472,0.4233,0.35,0.2267,0.17,0.5067,0.3233,87.78823799740485,6.630311536953936,0.0533,108.082,0.3433,0.1767,0.3239,,,,"Tim Anderson",15172,641313
2017,"Mitch Moreland","BOS",149,576,22,73,79,0,0.098958333,0.208333333,0.196850393,0.277628032,0.246062992,0.326388888,0.442913385,0.32564899555423804,,97.54394453109565,-2.442199911456555,6,6,1.197183098,0.204081632,0.433673469,0.362244897,0.049295774,0.154929577,0.029411764,0.3019,0.6933,0.4642,0.5975,0.8556,0.7574,0.4148,0.5365,0.1125,0.3715,0.3613,0.2672,0.1349,0.4758,0.3893,89.29226401417526,11.62817005275451,0.112,113.309,0.3639,0.1544,0.2669,,,,"Mitch Moreland",3086,519048
2021,"Pavin Smith","ARI",145,545,11,68,49,1,0.07706422,0.194495412,0.136546184,0.319371727,0.267068273,0.328440366,0.403614457,0.31821750630350676,,97.542921156024,-2.3654626067727804,1,4,1.491935483,0.211734693,0.471938775,0.31632653,0.072580645,0.088709677,0.07027027,0.2867,0.5928,0.421,0.7036,0.9222,0.8387,0.4388,0.6128,0.0679,0.3588,0.3893,0.2519,0.201,0.4529,0.3461,87.18928372130102,8.965280338209503,0.0509,110.814,0.4275,0.2139,0.2818,,,,"Pavin Smith",19892,656976
2017,"Adam Frazier","PIT",121,454,6,55,53,9,0.079295154,0.12555066,0.12315271,0.306358381,0.275862068,0.34437086,0.399014778,0.3221989502663623,,97.43268299807649,2.6758205867372453,2,8,1.787234042,0.253561253,0.478632478,0.267806267,0.031914893,0.063829787,0.053571428,0.2719,0.6572,0.457,0.7581,0.9278,0.8753,0.4803,0.5815,0.0569,0.3229,0.3286,0.3484,0.1785,0.5467,0.2748,85.76203011775362,9.15857959692029,0.0198,111.932,0.2351,0.1879,0.2449,,,,"Adam Frazier",15223,624428
2021,"Gio Urshela","NYY",116,442,14,42,49,1,0.045248868,0.246606334,0.152380953,0.32885906,0.266666666,0.300904977,0.419047619,0.3092748974513145,,97.42889389845489,-6.038829561555758,0,1,1.602150537,0.224358974,0.477564102,0.298076923,0.021505376,0.150537634,0.087248322,0.399,0.7282,0.5389,0.6607,0.8495,0.7691,0.4251,0.6335,0.1243,0.3462,0.3814,0.2724,0.1538,0.5641,0.2821,88.93077048277243,7.545897654997996,0.0801,110.44,0.4103,0.1408,0.2652,,,,"Gio Urshela",10681,570482
2017,"Matt Kemp","ATL",115,467,19,47,64,0,0.057815845,0.211991434,0.187214612,0.317757009,0.276255707,0.317596566,0.463470319,0.3278437930436041,,97.42535559867356,-6.499367089010775,5,0,1.71875,0.232352941,0.485294117,0.282352941,0.03125,0.197916666,0.048484848,0.3794,0.7976,0.5483,0.6174,0.7981,0.7236,0.4039,0.6445,0.1516,0.3912,0.3676,0.2412,0.1735,0.4794,0.3471,88.3082817122781,8.353816828078772,0.085,111.886,0.3812,0.114,0.2655,,,,"Matt Kemp",5631,461314
2019,"Francisco Mejía","SDP",79,244,8,27,22,1,0.053278688,0.229508196,0.172566372,0.319018404,0.265486725,0.31557377,0.438053097,0.3170069794595977,,97.39972574966882,-1.1551127003040165,1,4,0.813333333,0.195266272,0.360946745,0.443786982,0.186666666,0.106666666,0.098360655,0.4786,0.7059,0.5643,0.7138,0.8208,0.7642,0.3769,0.6516,0.133,0.5029,0.2865,0.2105,0.2164,0.4211,0.3626,88.38875855214496,19.72189349112426,0.0351,109.6,0.2982,0.1264,0.2594,,,,"Francisco Mejia",16403,642336
2016,"Michael Conforto","NYM",109,348,12,38,42,2,0.103448275,0.255747126,0.194078948,0.266990291,0.220394736,0.310344827,0.414473684,0.3118586907152496,,97.39554990775368,1.1287121921777725,2,5,0.806122448,0.188073394,0.362385321,0.449541284,0.102040816,0.122448979,0.050632911,0.2717,0.6623,0.4413,0.5972,0.8837,0.7839,0.4342,0.5718,0.095,0.4266,0.3257,0.2477,0.1743,0.4266,0.3991,90.26197549882629,15.303286843456572,0.0963,114.999,0.3899,0.1695,0.2645,,,,"Michael Conforto",16376,624424
2020,"Charlie Blackmon","COL",59,247,6,31,42,2,0.076923076,0.178137651,0.14479638,0.346590909,0.30316742,0.356275303,0.4479638,0.3398779373110076,,97.28483639735519,-0.24092808249406517,4,2,1.031746031,0.284916201,0.363128491,0.351955307,0.126984126,0.095238095,0.107692307,0.3373,0.7071,0.4989,0.6512,0.875,0.7898,0.4371,0.6437,0.1049,0.3956,0.3352,0.2692,0.1484,0.544,0.3077,86.94326062148876,13.49320246664326,0.0495,109.722,0.2967,0.1523,0.2572,,,,"Charlie Blackmon",7859,453568
2021,"Aledmys Díaz","HOU",84,319,8,28,45,0,0.050156739,0.194357366,0.146258503,0.303571428,0.258503401,0.31661442,0.404761904,0.31078137796890887,,97.27160792780668,-2.7623218141961843,3,9,1.240506329,0.237068965,0.422413793,0.340517241,0.202531645,0.101265822,0.061224489,0.3785,0.7273,0.5333,0.6292,0.894,0.7895,0.4439,0.6897,0.1123,0.5302,0.319,0.1509,0.1724,0.4828,0.3448,88.71810176454741,13.596336627828665,0.0647,109.985,0.4483,0.1588,0.2711,,,,"Aledmys Diaz",15937,649557
2017,"Marcus Semien","OAK",85,386,10,53,40,12,0.098445595,0.220207253,0.149122807,0.3,0.248538011,0.324675324,0.397660818,0.3136572830088727,,97.24195227715417,5.036326537141576,0,2,0.889908256,0.204633204,0.374517374,0.42084942,0.100917431,0.091743119,0.072164948,0.2597,0.675,0.4469,0.5903,0.8533,0.7693,0.4507,0.5803,0.103,0.433,0.3372,0.2299,0.1648,0.5326,0.3027,87.11750668774319,17.34591401690175,0.023,106.536,0.2989,0.1671,0.2701,,,,"Marcus Semien",12533,543760
2017,"Ender Inciarte","ATL",158,718,11,93,57,22,0.068245125,0.13091922,0.105740181,0.338680926,0.303625377,0.349650349,0.409365558,0.3275272523084383,,97.21752306537603,2.2759937243536115,3,0,1.614906832,0.23869801,0.470162748,0.29113924,0.080745341,0.068322981,0.065384615,0.3599,0.7117,0.5219,0.783,0.9243,0.8717,0.4604,0.6421,0.067,0.3031,0.385,0.3118,0.2091,0.5697,0.2213,82.77909090909091,10.180072798295454,0.0052,102.747,0.1304,0.1449,0.2119,,,,"Ender Inciarte",4922,542255
2016,"Didi Gregorius","NYY",153,597,20,68,70,7,0.031825795,0.137353433,0.170818506,0.29032258,0.275800711,0.304054054,0.446619217,0.3185898574732118,,97.1954158097472,3.6120331957936287,2,6,0.994818652,0.196242171,0.400835073,0.402922755,0.10880829,0.103626943,0.0625,0.4007,0.7483,0.5537,0.7165,0.9056,0.8289,0.44,0.6181,0.0943,0.3755,0.3306,0.2939,0.1959,0.5592,0.2449,86.10565710167715,14.502578575406185,0.0245,108.812,0.251,0.134,0.2284,,,,"Didi Gregorius",6012,544369
2021,"Luis Guillorme","NYM",69,156,1,13,5,0,0.147435897,0.147435897,0.045454545,0.314814814,0.265151515,0.374193548,0.31060606,0.31051132881563476,,97.15966505191777,-0.7166170170530677,2,0,1.866666666,0.203703703,0.518518518,0.277777777,0.033333333,0.033333333,0.089285714,0.2554,0.5779,0.3964,0.8,0.9281,0.8817,0.4372,0.6218,0.0469,0.2636,0.4,0.3364,0.1545,0.5909,0.2545,86.41703739872685,4.742768464265047,0.0091,101.846,0.2273,0.2118,0.2587,,,,"Luis Guillorme",16451,641645
2017,"Eduardo Escobar","MIN",129,499,21,62,73,5,0.066132264,0.196392785,0.194748359,0.278592375,0.253829321,0.309236947,0.44857768,0.31985743346840445,,97.15052770687173,3.1008629749994725,3,5,0.743902439,0.209944751,0.337016574,0.453038674,0.073170731,0.12804878,0.040983606,0.3566,0.7146,0.5229,0.6606,0.8739,0.796,0.4646,0.6212,0.1067,0.4105,0.3306,0.259,0.1598,0.5262,0.314,86.50969529085873,17.75268757574446,0.0744,108.438,0.3085,0.1446,0.2512,,,,"Eduardo Escobar",6153,500871
2018,"Pablo Sandoval","SFG",92,252,9,22,40,0,0.075396825,0.206349206,0.169565218,0.282352941,0.247826086,0.309523809,0.417391304,0.31213366937637327,,97.1344609231162,-1.8371294848620892,2,2,1.698113207,0.201117318,0.502793296,0.296089385,0.132075471,0.16981132,0.055555555,0.3879,0.6235,0.4792,0.749,0.8392,0.7945,0.3873,0.5357,0.0985,0.3352,0.3687,0.2961,0.1564,0.4358,0.4078,89.63128491620111,9.68005646958863,0.0503,113.871,0.3687,0.1686,0.267,,,,"Pablo Sandoval",5409,467055
2018,"Adrián Beltré","TEX",119,481,15,49,65,1,0.07068607,0.199584199,0.161662817,0.312121212,0.272517321,0.328482328,0.434180138,0.32692455125502107,,97.13213892628794,-2.186502475757152,2,6,1.048,0.257971014,0.379710144,0.36231884,0.08,0.12,0.091603053,0.3369,0.6204,0.4549,0.6907,0.8659,0.7901,0.4161,0.5426,0.0955,0.3884,0.3275,0.2841,0.142,0.4348,0.4232,88.69941746911337,13.627035451489826,0.0609,109.175,0.3681,0.1878,0.2833,,,,"Adrian Beltre",639,134181
2019,"Anthony Santander","BAL",93,405,20,46,59,1,0.04691358,0.212345679,0.215789474,0.285198555,0.260526315,0.297029702,0.476315789,0.3209016385054824,,97.12608158833056,-0.2426844162400812,0,2,0.90625,0.175675675,0.391891891,0.432432432,0.125,0.15625,0.068965517,0.4016,0.6991,0.5178,0.7365,0.8808,0.8126,0.3906,0.5852,0.097,0.4597,0.302,0.2383,0.1913,0.4295,0.3792,89.89831213048987,15.27027027027027,0.0738,112.9,0.3658,0.1561,0.2532,,,,"Anthony Santander",14551,623993
2019,"Miguel Cabrera","DET",136,549,12,41,59,0,0.087431693,0.196721311,0.115618661,0.335978835,0.281947261,0.346083788,0.397565922,0.31840973753447926,,96.9875755606531,-6.333347218343988,4,3,1.379032258,0.243589743,0.438461538,0.317948717,0.080645161,0.096774193,0.046783625,0.3677,0.6877,0.4951,0.6592,0.8793,0.7809,0.3979,0.6266,0.1092,0.3128,0.3769,0.3103,0.1205,0.4385,0.441,90.2842377260982,12.343669250645995,0.0538,111.4,0.4436,0.1505,0.2597,,,,"Miguel Cabrera",1744,408234
2021,"Corey Dickerson","- - -",109,365,6,43,29,6,0.06849315,0.186301369,0.136904762,0.323193916,0.270833333,0.326027397,0.407738095,0.31729982498582904,,96.98198471601631,-1.301219233078882,1,3,1.523255813,0.19330855,0.486988847,0.319702602,0.15116279,0.069767441,0.099236641,0.4011,0.7555,0.5428,0.7675,0.8103,0.7913,0.3999,0.5671,0.1133,0.4015,0.3271,0.2714,0.2007,0.4572,0.342,87.75635673210967,10.077249179542287,0.0297,109.847,0.3569,0.1194,0.2326,,,,"Corey Dickerson",10762,572816
2017,"Norichika Aoki","- - -",110,374,5,48,35,10,0.077540106,0.117647058,0.116071428,0.301369863,0.276785714,0.335120643,0.392857142,0.3147283114733235,,96.926610894614,-1.5917676931712776,1,3,2.266666666,0.172297297,0.574324324,0.253378378,0.04,0.066666666,0.058823529,0.256,0.6771,0.4596,0.715,0.9331,0.8703,0.4836,0.6096,0.0596,0.2685,0.4128,0.3188,0.2114,0.5537,0.2349,86.13993216849663,4.497091293334961,0.0101,106.563,0.2416,0.1801,0.2397,,,,"Norichika Aoki",13075,493114
2017,"Kole Calhoun","LAA",155,654,19,77,71,5,0.108562691,0.204892966,0.147627417,0.284360189,0.244288224,0.333333333,0.391915641,0.3147033281509693,,96.91510719608492,-0.4536567167378962,4,8,1.253246753,0.211363636,0.438636363,0.35,0.084415584,0.123376623,0.03626943,0.2943,0.7214,0.4782,0.59,0.8568,0.7633,0.4305,0.5994,0.113,0.4467,0.3243,0.229,0.1701,0.5125,0.3175,88.30479452054794,12.198310190139841,0.0522,110.056,0.3537,0.138,0.251,,,,"Kole Calhoun",11200,594777
